i,j,delta,beta,priority,integral,max_delta,pi
9,12,420,0.11,0.05,1898.7,0.71445,0.34119
9,12,420,0.12,0.05,1901.2,0.71445,0.34118
9,12,420,0.13,0.05,1903.3,0.71445,0.34118
9,12,420,0.14,0.05,1905,0.71445,0.34118
9,12,420,0.15,0.05,1905.9,0.71445,0.34118
9,12,420,0.16,0.05,1906.7,0.71445,0.34118
9,12,420,0.17,0.05,1907.1,0.71445,0.34118
9,12,420,0.19,0.05,1907.6,0.71445,0.34118
9,12,420,0.2,0.05,1907.9,0.71445,0.34118
9,12,480,0.01,0.05,2870.1,1.108,-0.02173
9,12,480,0.03,0.05,2801.9,1.178,-0.086271
9,12,480,0.05,0.05,3065.2,1.2436,-0.14673
9,12,480,0.06,0.05,1940.8,0.75478,0.30399
9,12,480,0.09,0.05,1888.6,0.71347,0.34208
9,12,480,0.1,0.05,1892.7,0.71506,0.34062
9,12,480,0.11,0.05,1896.4,0.71445,0.34118
9,12,480,0.12,0.05,1899.3,0.71445,0.34118
9,12,480,0.13,0.05,1901.2,0.71446,0.34117
9,12,480,0.14,0.05,1903.1,0.71445,0.34118
9,12,480,0.15,0.05,1904.8,0.71445,0.34118
9,12,480,0.17,0.05,1906.4,0.71445,0.34118
9,12,480,0.2,0.05,1907.3,0.71445,0.34118
9,12,540,0.01,0.05,2849.5,1.1071,-0.020878
9,12,540,0.02,0.05,2788.5,1.1423,-0.053343
9,12,540,0.05,0.05,3039.6,1.2436,-0.14673
9,12,540,0.06,0.05,1939.7,0.75478,0.30399
9,12,540,0.07,0.05,1879.2,0.7068,0.34823
9,12,540,0.09,0.05,1886.3,0.71362,0.34195
9,12,540,0.1,0.05,1890.3,0.71507,0.34061
9,12,540,0.11,0.05,1893.9,0.71448,0.34116
9,12,540,0.13,0.05,1899.3,0.71447,0.34116
9,12,540,0.14,0.05,1900.9,0.71465,0.341
9,12,540,0.16,0.05,1904.3,0.71445,0.34118
9,12,540,0.18,0.05,1905.8,0.71445,0.34118
9,12,540,0.2,0.05,1906.7,0.71445,0.34118
9,12,600,0.01,0.05,2830.7,1.1075,-0.02123
9,12,600,0.02,0.05,2763.8,1.1423,-0.053343
9,12,600,0.04,0.05,2790.7,1.2141,-0.1196
9,12,600,0.06,0.05,1938.5,0.75478,0.30399
9,12,600,0.08,0.05,1879.9,0.71108,0.34429
9,12,600,0.09,0.05,1884.1,0.71336,0.34219
9,12,600,0.1,0.05,1888.2,0.71507,0.34061
9,12,600,0.11,0.05,1891.6,0.7145,0.34113
9,12,600,0.13,0.05,1897.1,0.71473,0.34092
9,12,600,0.14,0.05,1899.1,0.71474,0.34091
9,12,600,0.15,0.05,1900.7,0.71473,0.34093
9,12,600,0.16,0.05,1902.3,0.7145,0.34114
9,12,600,0.18,0.05,1904.8,0.71445,0.34118
9,12,600,0.19,0.05,1905.3,0.71445,0.34118
9,12,660,0.01,0.05,2813.3,1.1075,-0.021231
9,12,660,0.02,0.05,2743.2,1.1423,-0.053343
9,12,660,0.03,0.05,2732.7,1.1778,-0.086125
9,12,660,0.04,0.05,2766.1,1.2141,-0.1196
9,12,660,0.05,0.05,2971.7,1.2436,-0.14673
9,12,660,0.06,0.05,1937.3,0.75478,0.30399
9,12,660,0.07,0.05,1876.6,0.70657,0.34844
9,12,660,0.08,0.05,1878.4,0.71123,0.34415
9,12,660,0.09,0.05,1882,0.71375,0.34183
9,12,660,0.1,0.05,1885.8,0.71507,0.34061
9,12,660,0.15,0.05,1898.7,0.71445,0.34118
9,12,660,0.17,0.05,1901.6,0.7147,0.34095
9,12,660,0.18,0.05,1902.9,0.71474,0.34091
9,12,660,0.19,0.05,1904.2,0.7145,0.34113
9,12,720,0.01,0.05,2797.2,1.1075,-0.021231
9,12,720,0.03,0.05,2719.5,1.1778,-0.086125
9,12,720,0.04,0.05,2725.5,1.2141,-0.1196
9,12,720,0.06,0.05,1936.3,0.75478,0.30399
9,12,720,0.07,0.05,1875.4,0.70666,0.34836
9,12,720,0.08,0.05,1877,0.71104,0.34433
9,12,720,0.1,0.05,1883.7,0.71507,0.34061
9,12,720,0.11,0.05,1887.1,0.71445,0.34118
9,12,720,0.13,0.05,1892.9,0.71465,0.341
9,12,720,0.14,0.05,1895,0.71449,0.34114
9,12,720,0.15,0.05,1896.7,0.71482,0.34084
9,12,720,0.17,0.05,1899.8,0.71453,0.34111
9,12,720,0.18,0.05,1901,0.7149,0.34076
9,12,720,0.2,0.05,1903.2,0.71492,0.34074
9,13,60,0.01,0.05,2005.3,0.88216,0.18653
9,13,60,0.02,0.05,1778.8,0.68264,0.37051
9,13,60,0.03,0.05,1778.8,0.68264,0.37051
9,13,60,0.04,0.05,1778.8,0.68264,0.37051
9,13,60,0.06,0.05,1778.8,0.68264,0.37051
9,13,60,0.11,0.05,1778.8,0.68264,0.37051
9,13,60,0.12,0.05,1778.8,0.68264,0.37051
9,13,60,0.13,0.05,1778.8,0.68264,0.37051
9,13,60,0.14,0.05,1778.8,0.68264,0.37051
9,13,60,0.18,0.05,1778.8,0.68264,0.37051
9,13,60,0.19,0.05,1778.8,0.68264,0.37051
9,13,60,0.2,0.05,1778.8,0.68264,0.37051
9,13,120,0.01,0.05,2005.3,0.88216,0.18653
9,13,120,0.02,0.05,1778.8,0.68264,0.37051
9,13,120,0.03,0.05,1778.8,0.68264,0.37051
9,13,120,0.04,0.05,1778.8,0.68264,0.37051
9,13,120,0.06,0.05,1778.8,0.68264,0.37051
9,13,120,0.07,0.05,1778.8,0.68264,0.37051
9,13,120,0.09,0.05,1778.8,0.68264,0.37051
9,13,120,0.1,0.05,1778.8,0.68264,0.37051
9,13,120,0.11,0.05,1778.8,0.68264,0.37051
9,13,120,0.12,0.05,1778.8,0.68264,0.37051
9,13,120,0.13,0.05,1778.8,0.68264,0.37051
9,13,120,0.14,0.05,1778.8,0.68264,0.37051
9,13,120,0.16,0.05,1778.8,0.68264,0.37051
9,13,120,0.17,0.05,1778.8,0.68264,0.37051
9,13,120,0.2,0.05,1778.8,0.68264,0.37051
9,13,180,0.01,0.05,2005.3,0.88216,0.18653
9,13,180,0.02,0.05,1778.8,0.68264,0.37051
9,13,180,0.03,0.05,1778.8,0.68264,0.37051
9,13,180,0.04,0.05,1778.8,0.68264,0.37051
9,13,180,0.07,0.05,1778.8,0.68264,0.37051
9,13,180,0.08,0.05,1778.8,0.68264,0.37051
9,13,180,0.09,0.05,1778.8,0.68264,0.37051
9,13,180,0.1,0.05,1778.8,0.68264,0.37051
9,13,180,0.11,0.05,1778.8,0.68264,0.37051
9,13,180,0.12,0.05,1778.8,0.68264,0.37051
9,13,180,0.13,0.05,1778.8,0.68264,0.37051
9,13,180,0.16,0.05,1778.8,0.68264,0.37051
9,13,180,0.18,0.05,1778.8,0.68264,0.37051
9,13,180,0.19,0.05,1778.8,0.68264,0.37051
9,13,240,0.02,0.05,1778.8,0.68264,0.37051
9,13,240,0.03,0.05,1778.8,0.68264,0.37051
9,13,240,0.04,0.05,1778.8,0.68264,0.37051
9,13,240,0.06,0.05,1778.8,0.68264,0.37051
9,13,240,0.07,0.05,1778.8,0.68264,0.37051
9,13,240,0.08,0.05,1778.8,0.68264,0.37051
9,13,240,0.09,0.05,1778.8,0.68264,0.37051
9,13,240,0.1,0.05,1778.8,0.68264,0.37051
9,13,240,0.12,0.05,1778.8,0.68264,0.37051
9,13,240,0.14,0.05,1778.8,0.68264,0.37051
9,13,240,0.15,0.05,1778.8,0.68264,0.37051
9,13,240,0.17,0.05,1778.8,0.68264,0.37051
9,13,240,0.18,0.05,1778.8,0.68264,0.37051
9,13,240,0.19,0.05,1778.8,0.68264,0.37051
9,13,240,0.2,0.05,1778.8,0.68264,0.37051
9,13,300,0.01,0.05,2005.3,0.88216,0.18653
9,13,300,0.03,0.05,1778.8,0.68264,0.37051
9,13,300,0.04,0.05,1778.8,0.68264,0.37051
9,13,300,0.06,0.05,1778.8,0.68264,0.37051
9,13,300,0.07,0.05,1778.8,0.68264,0.37051
9,13,300,0.08,0.05,1778.8,0.68264,0.37051
9,13,300,0.09,0.05,1778.8,0.68264,0.37051
9,13,300,0.1,0.05,1778.8,0.68264,0.37051
9,13,300,0.11,0.05,1778.8,0.68264,0.37051
9,13,300,0.12,0.05,1778.8,0.68264,0.37051
9,13,300,0.13,0.05,1778.8,0.68264,0.37051
9,13,300,0.18,0.05,1778.8,0.68264,0.37051
9,13,300,0.19,0.05,1778.8,0.68264,0.37051
9,13,300,0.2,0.05,1778.8,0.68264,0.37051
9,13,360,0.01,0.05,2005.3,0.88216,0.18653
9,13,360,0.03,0.05,1778.8,0.68264,0.37051
9,13,360,0.04,0.05,1778.8,0.68264,0.37051
9,13,360,0.05,0.05,1778.8,0.68264,0.37051
9,13,360,0.06,0.05,1778.8,0.68264,0.37051
9,13,360,0.07,0.05,1778.8,0.68264,0.37051
9,13,360,0.08,0.05,1778.8,0.68264,0.37051
9,13,360,0.09,0.05,1778.8,0.68264,0.37051
9,13,360,0.11,0.05,1778.8,0.68264,0.37051
9,13,360,0.12,0.05,1778.8,0.68264,0.37051
9,13,360,0.15,0.05,1778.8,0.68264,0.37051
9,13,360,0.17,0.05,1778.8,0.68264,0.37051
9,13,360,0.18,0.05,1778.8,0.68264,0.37051
9,13,360,0.19,0.05,1778.8,0.68264,0.37051
9,13,360,0.2,0.05,1778.8,0.68264,0.37051
9,13,420,0.01,0.05,2005.3,0.88216,0.18653
9,13,420,0.02,0.05,1778.8,0.68264,0.37051
9,13,420,0.03,0.05,1778.8,0.68264,0.37051
9,13,420,0.04,0.05,1778.8,0.68264,0.37051
9,13,420,0.05,0.05,1778.8,0.68264,0.37051
9,13,420,0.06,0.05,1778.8,0.68264,0.37051
9,13,420,0.09,0.05,1778.8,0.68264,0.37051
9,13,420,0.1,0.05,1778.8,0.68264,0.37051
9,13,420,0.11,0.05,1778.8,0.68264,0.37051
9,13,420,0.13,0.05,1778.8,0.68264,0.37051
9,13,420,0.14,0.05,1778.8,0.68264,0.37051
9,13,420,0.15,0.05,1778.8,0.68264,0.37051
9,13,420,0.16,0.05,1778.8,0.68264,0.37051
9,13,420,0.17,0.05,1778.8,0.68264,0.37051
9,13,420,0.18,0.05,1778.8,0.68264,0.37051
9,13,420,0.19,0.05,1778.8,0.68264,0.37051
9,13,420,0.2,0.05,1778.8,0.68264,0.37051
9,13,480,0.02,0.05,1778.8,0.68264,0.37051
9,13,480,0.03,0.05,1778.8,0.68264,0.37051
9,13,480,0.04,0.05,1778.8,0.68264,0.37051
9,13,480,0.07,0.05,1778.8,0.68264,0.37051
9,13,480,0.08,0.05,1778.8,0.68264,0.37051
9,13,480,0.09,0.05,1778.8,0.68264,0.37051
9,13,480,0.1,0.05,1778.8,0.68264,0.37051
9,13,480,0.11,0.05,1778.8,0.68264,0.37051
9,13,480,0.12,0.05,1778.8,0.68264,0.37051
9,13,480,0.13,0.05,1778.8,0.68264,0.37051
9,13,480,0.14,0.05,1778.8,0.68264,0.37051
9,13,480,0.15,0.05,1778.8,0.68264,0.37051
9,13,480,0.16,0.05,1778.8,0.68264,0.37051
9,13,480,0.17,0.05,1778.8,0.68264,0.37051
9,13,480,0.2,0.05,1778.8,0.68264,0.37051
9,13,540,0.01,0.05,2005.3,0.88216,0.18653
9,13,540,0.02,0.05,1778.8,0.68264,0.37051
9,13,540,0.03,0.05,1778.8,0.68264,0.37051
9,13,540,0.05,0.05,1778.8,0.68264,0.37051
9,13,540,0.06,0.05,1778.8,0.68264,0.37051
9,13,540,0.07,0.05,1778.8,0.68264,0.37051
9,13,540,0.09,0.05,1778.8,0.68264,0.37051
9,13,540,0.1,0.05,1778.8,0.68264,0.37051
9,13,540,0.13,0.05,1778.8,0.68264,0.37051
9,13,540,0.15,0.05,1778.8,0.68264,0.37051
9,13,540,0.16,0.05,1778.8,0.68264,0.37051
9,13,540,0.18,0.05,1778.8,0.68264,0.37051
9,13,540,0.19,0.05,1778.8,0.68264,0.37051
9,13,540,0.2,0.05,1778.8,0.68264,0.37051
9,13,600,0.01,0.05,2005.3,0.88216,0.18653
9,13,600,0.02,0.05,1778.8,0.68264,0.37051
9,13,600,0.03,0.05,1778.8,0.68264,0.37051
9,13,600,0.04,0.05,1778.8,0.68264,0.37051
9,13,600,0.05,0.05,1778.8,0.68264,0.37051
9,13,600,0.07,0.05,1778.8,0.68264,0.37051
9,13,600,0.08,0.05,1778.8,0.68264,0.37051
9,13,600,0.09,0.05,1778.8,0.68264,0.37051
9,13,600,0.1,0.05,1778.8,0.68264,0.37051
9,13,600,0.12,0.05,1778.8,0.68264,0.37051
9,13,600,0.14,0.05,1778.8,0.68264,0.37051
9,13,600,0.15,0.05,1778.8,0.68264,0.37051
9,13,600,0.16,0.05,1778.8,0.68264,0.37051
9,13,600,0.18,0.05,1778.8,0.68264,0.37051
9,13,600,0.19,0.05,1778.8,0.68264,0.37051
9,13,600,0.2,0.05,1778.8,0.68264,0.37051
9,13,660,0.01,0.05,2005.3,0.88216,0.18653
9,13,660,0.02,0.05,1778.8,0.68264,0.37051
9,13,660,0.03,0.05,1778.8,0.68264,0.37051
9,13,660,0.04,0.05,1778.8,0.68264,0.37051
9,13,660,0.05,0.05,1778.8,0.68264,0.37051
9,13,660,0.06,0.05,1778.8,0.68264,0.37051
9,13,660,0.08,0.05,1778.8,0.68264,0.37051
9,13,660,0.09,0.05,1778.8,0.68264,0.37051
9,13,660,0.1,0.05,1778.8,0.68264,0.37051
9,13,660,0.11,0.05,1778.8,0.68264,0.37051
9,13,660,0.12,0.05,1778.8,0.68264,0.37051
9,13,660,0.14,0.05,1778.8,0.68264,0.37051
9,13,660,0.15,0.05,1778.8,0.68264,0.37051
9,13,660,0.16,0.05,1778.8,0.68264,0.37051
9,13,660,0.17,0.05,1778.8,0.68264,0.37051
9,13,660,0.18,0.05,1778.8,0.68264,0.37051
9,13,660,0.19,0.05,1778.8,0.68264,0.37051
9,13,660,0.2,0.05,1778.8,0.68264,0.37051
9,13,720,0.02,0.05,1778.8,0.68264,0.37051
9,13,720,0.03,0.05,1778.8,0.68264,0.37051
9,13,720,0.05,0.05,1778.8,0.68264,0.37051
9,13,720,0.06,0.05,1778.8,0.68264,0.37051
9,13,720,0.07,0.05,1778.8,0.68264,0.37051
9,13,720,0.08,0.05,1778.8,0.68264,0.37051
9,13,720,0.09,0.05,1778.8,0.68264,0.37051
9,13,720,0.12,0.05,1778.8,0.68264,0.37051
9,13,720,0.13,0.05,1778.8,0.68264,0.37051
9,13,720,0.14,0.05,1778.8,0.68264,0.37051
9,13,720,0.15,0.05,1778.8,0.68264,0.37051
9,13,720,0.16,0.05,1778.8,0.68264,0.37051
9,13,720,0.17,0.05,1778.8,0.68264,0.37051
9,13,720,0.18,0.05,1778.8,0.68264,0.37051
9,13,720,0.19,0.05,1778.8,0.68264,0.37051
9,13,720,0.2,0.05,1778.8,0.68264,0.37051
10,11,60,0.01,0.05,2934.8,1.0844,0
10,11,60,0.02,0.05,2926.2,1.0844,-2.8666e-15
10,11,60,0.04,0.05,2909.6,1.0844,9.5621e-14
10,11,60,0.05,0.05,2900.7,1.0844,-2.0476e-16
10,11,60,0.06,0.05,1903.8,0.79362,0.26817
10,11,60,0.09,0.05,1778.7,0.68264,0.37051
10,11,60,0.1,0.05,1778.7,0.68264,0.37051
10,11,60,0.11,0.05,1778.7,0.68264,0.37051
10,11,60,0.12,0.05,1778.7,0.68264,0.37051
10,11,60,0.13,0.05,1778.7,0.68264,0.37051
10,11,60,0.14,0.05,1778.7,0.68264,0.37051
10,11,60,0.15,0.05,1778.7,0.68264,0.37051
10,11,60,0.17,0.05,1778.6,0.68264,0.37051
10,11,60,0.18,0.05,1778.6,0.68264,0.37051
10,11,60,0.19,0.05,1778.6,0.68264,0.37051
10,11,60,0.2,0.05,1778.6,0.68264,0.37051
10,11,120,0.01,0.05,2916.5,1.0844,8.9678e-11
10,11,120,0.02,0.05,2886.5,1.0844,3.6275e-09
10,11,120,0.03,0.05,2853.9,1.0844,3.0582e-08
10,11,120,0.04,0.05,2827.2,1.0844,1.3917e-07
10,11,120,0.05,0.05,2802.2,1.0844,-2.0476e-16
10,11,120,0.07,0.05,1778.7,0.68264,0.37051
10,11,120,0.08,0.05,1778.7,0.68264,0.37051
10,11,120,0.09,0.05,1778.7,0.68264,0.37051
10,11,120,0.1,0.05,1778.7,0.68264,0.37051
10,11,120,0.11,0.05,1778.7,0.68264,0.37051
10,11,120,0.12,0.05,1778.7,0.68264,0.37051
10,11,120,0.14,0.05,1778.6,0.68264,0.37051
10,11,120,0.15,0.05,1778.6,0.68264,0.37051
10,11,120,0.16,0.05,1778.6,0.68264,0.37051
10,11,120,0.17,0.05,1778.6,0.68264,0.37051
10,11,120,0.18,0.05,1778.6,0.68264,0.37051
10,11,120,0.19,0.05,1778.6,0.68264,0.37051
10,11,180,0.01,0.05,2898.1,1.0844,3.896e-07
10,11,180,0.02,0.05,2843.2,1.0844,3.2069e-06
10,11,180,0.04,0.05,2739.9,1.086,-0.0014145
10,11,180,0.05,0.05,2700.3,1.0844,-2.0476e-16
10,11,180,0.06,0.05,1889.6,0.78448,0.2766
10,11,180,0.08,0.05,1778.7,0.68264,0.37051
10,11,180,0.1,0.05,1778.7,0.68264,0.37051
10,11,180,0.11,0.05,1778.6,0.68264,0.37051
10,11,180,0.12,0.05,1778.6,0.68264,0.37051
10,11,180,0.13,0.05,1778.6,0.68264,0.37051
10,11,180,0.15,0.05,1778.6,0.68264,0.37051
10,11,180,0.16,0.05,1778.6,0.68264,0.37051
10,11,180,0.18,0.05,1778.6,0.68264,0.37051
10,11,180,0.19,0.05,1778.6,0.68264,0.37051
10,11,240,0.02,0.05,2805.3,1.0849,-0.00042786
10,11,240,0.04,0.05,2654.7,1.0877,-0.0029884
10,11,240,0.05,0.05,2607.4,1.0844,-2.0476e-16
10,11,240,0.06,0.05,1880.7,0.77776,0.2828
10,11,240,0.07,0.05,1778.7,0.68264,0.37051
10,11,240,0.09,0.05,1778.6,0.68264,0.37051
10,11,240,0.1,0.05,1778.6,0.68264,0.37051
10,11,240,0.11,0.05,1778.6,0.68264,0.37051
10,11,240,0.12,0.05,1778.6,0.68264,0.37051
10,11,240,0.13,0.05,1778.6,0.68264,0.37051
10,11,240,0.15,0.05,1778.6,0.68264,0.37051
10,11,240,0.16,0.05,1778.6,0.68264,0.37051
10,11,240,0.17,0.05,1778.6,0.68264,0.37051
10,11,240,0.18,0.05,1778.6,0.68264,0.37051
10,11,240,0.2,0.05,1778.6,0.68264,0.37051
10,11,300,0.01,0.05,2872.9,1.0846,-0.00012487
10,11,300,0.03,0.05,2698.3,1.0872,-0.0025463
10,11,300,0.04,0.05,2616.4,1.0902,-0.0053494
10,11,300,0.05,0.05,2562,1.0844,2.0476e-16
10,11,300,0.07,0.05,1778.7,0.68264,0.37051
10,11,300,0.09,0.05,1778.7,0.68264,0.37051
10,11,300,0.1,0.05,1778.7,0.68264,0.37051
10,11,300,0.11,0.05,1778.7,0.68264,0.37051
10,11,300,0.12,0.05,1778.7,0.68264,0.37051
10,11,300,0.14,0.05,1778.6,0.68264,0.37051
10,11,300,0.15,0.05,1778.6,0.68264,0.37051
10,11,300,0.17,0.05,1778.6,0.68264,0.37051
10,11,300,0.18,0.05,1778.6,0.68264,0.37051
10,11,300,0.19,0.05,1778.6,0.68264,0.37051
10,11,360,0.01,0.05,2863.1,1.0845,-7.8563e-05
10,11,360,0.03,0.05,2675.1,1.0877,-0.0030411
10,11,360,0.05,0.05,2539,1.0844,3.7605e-12
10,11,360,0.06,0.05,1868.6,0.76433,0.29519
10,11,360,0.08,0.05,1778.7,0.68264,0.37051
10,11,360,0.09,0.05,1778.7,0.68264,0.37051
10,11,360,0.11,0.05,1778.6,0.68264,0.37051
10,11,360,0.13,0.05,1778.6,0.68264,0.37051
10,11,360,0.14,0.05,1778.6,0.68264,0.37051
10,11,360,0.15,0.05,1778.6,0.68264,0.37051
10,11,360,0.16,0.05,1778.6,0.68264,0.37051
10,11,360,0.17,0.05,1778.6,0.68433,0.36895
10,11,360,0.18,0.05,1778.6,0.68443,0.36886
10,11,360,0.19,0.05,1778.6,0.68601,0.3674
10,11,360,0.2,0.05,1778.6,0.68637,0.36708
10,11,420,0.03,0.05,2657.4,1.0877,-0.0030466
10,11,420,0.05,0.05,2529.5,1.0844,4.1372e-08
10,11,420,0.08,0.05,1778.7,0.68264,0.37051
10,11,420,0.09,0.05,1778.7,0.68264,0.37051
10,11,420,0.11,0.05,1778.6,0.68264,0.37051
10,11,420,0.12,0.05,1778.6,0.68264,0.37051
10,11,420,0.14,0.05,1778.6,0.68264,0.37051
10,11,420,0.15,0.05,1778.6,0.68264,0.37051
10,11,420,0.16,0.05,1778.6,0.68264,0.37051
10,11,420,0.17,0.05,1778.6,0.68264,0.37051
10,11,420,0.18,0.05,1778.6,0.68264,0.37051
10,11,420,0.2,0.05,1778.6,0.68325,0.36995
10,11,480,0.01,0.05,2841.1,1.0844,3.7286e-05
10,11,480,0.02,0.05,2715.6,1.0862,-0.0016534
10,11,480,0.05,0.05,2529.6,1.0842,0.00018447
10,11,480,0.06,0.05,1859.8,0.75743,0.30155
10,11,480,0.07,0.05,1778.6,0.68264,0.37051
10,11,480,0.08,0.05,1778.6,0.68264,0.37051
10,11,480,0.09,0.05,1778.6,0.68264,0.37051
10,11,480,0.1,0.05,1778.6,0.68264,0.37051
10,11,480,0.11,0.05,1778.6,0.68264,0.37051
10,11,480,0.13,0.05,1778.6,0.68264,0.37051
10,11,480,0.14,0.05,1778.6,0.68264,0.37051
10,11,480,0.15,0.05,1778.6,0.68264,0.37051
10,11,480,0.16,0.05,1778.6,0.68264,0.37051
10,11,480,0.17,0.05,1778.5,0.68264,0.37051
10,11,480,0.18,0.05,1778.5,0.68264,0.37051
10,11,480,0.19,0.05,1778.5,0.68264,0.37051
10,11,480,0.2,0.05,1778.5,0.68264,0.37051
10,11,540,0.01,0.05,2829.1,1.0844,3.9973e-05
10,11,540,0.02,0.05,2691.4,1.0862,-0.0016534
10,11,540,0.04,0.05,2558,1.091,-0.0060295
10,11,540,0.05,0.05,2511.1,1.084,0.00041444
10,11,540,0.06,0.05,1855.3,0.75743,0.30155
10,11,540,0.07,0.05,1778.7,0.68264,0.37051
10,11,540,0.08,0.05,1778.7,0.68323,0.36997
10,11,540,0.09,0.05,1778.7,0.68382,0.36943
10,11,540,0.1,0.05,1778.6,0.68409,0.36918
10,11,540,0.11,0.05,1778.6,0.68278,0.37039
10,11,540,0.12,0.05,1778.6,0.68264,0.37051
10,11,540,0.13,0.05,1778.6,0.68264,0.37051
10,11,540,0.14,0.05,1778.6,0.68264,0.37051
10,11,540,0.15,0.05,1778.6,0.68264,0.37051
10,11,540,0.16,0.05,1778.6,0.68264,0.37051
10,11,540,0.17,0.05,1778.6,0.68264,0.37051
10,11,540,0.18,0.05,1778.6,0.68264,0.37051
10,11,540,0.19,0.05,1778.6,0.68264,0.37051
10,11,540,0.2,0.05,1778.6,0.68264,0.37051
10,11,600,0.01,0.05,2817.4,1.0843,9.3704e-05
10,11,600,0.02,0.05,2667.9,1.0862,-0.0016534
10,11,600,0.05,0.05,2487.3,1.084,0.00041444
10,11,600,0.06,0.05,1851.3,0.75743,0.30155
10,11,600,0.07,0.05,1778.7,0.68264,0.37051
10,11,600,0.08,0.05,1778.7,0.68264,0.37051
10,11,600,0.09,0.05,1778.7,0.68393,0.36932
10,11,600,0.1,0.05,1778.6,0.68445,0.36885
10,11,600,0.12,0.05,1778.6,0.68458,0.36872
10,11,600,0.15,0.05,1778.6,0.68613,0.3673
10,11,600,0.16,0.05,1778.6,0.68594,0.36747
10,11,600,0.17,0.05,1778.6,0.68682,0.36666
10,11,600,0.18,0.05,1778.6,0.6866,0.36686
10,11,600,0.19,0.05,1778.6,0.68878,0.36485
10,11,600,0.2,0.05,1778.5,0.68911,0.36455
10,11,660,0.02,0.05,2646.5,1.0866,-0.0020223
10,11,660,0.03,0.05,2575.1,1.0881,-0.00341
10,11,660,0.04,0.05,2516.7,1.0897,-0.004827
10,11,660,0.05,0.05,2466.7,1.084,0.00041444
10,11,660,0.06,0.05,1847.6,0.75743,0.30155
10,11,660,0.07,0.05,1778.7,0.68264,0.37051
10,11,660,0.08,0.05,1778.6,0.68264,0.37051
10,11,660,0.09,0.05,1778.6,0.68264,0.37051
10,11,660,0.1,0.05,1778.6,0.6837,0.36954
10,11,660,0.11,0.05,1778.6,0.68533,0.36804
10,11,660,0.12,0.05,1778.6,0.68507,0.36827
10,11,660,0.13,0.05,1778.6,0.68604,0.36738
10,11,660,0.14,0.05,1778.6,0.68674,0.36673
10,11,660,0.15,0.05,1778.6,0.68688,0.3666
10,11,660,0.16,0.05,1778.6,0.68747,0.36606
10,11,660,0.18,0.05,1778.5,0.68796,0.36561
10,11,660,0.2,0.05,1778.5,0.6889,0.36474
10,11,720,0.01,0.05,2794.5,1.0847,-0.00021142
10,11,720,0.02,0.05,2626.1,1.0866,-0.0020223
10,11,720,0.03,0.05,2556.1,1.0881,-0.00341
10,11,720,0.06,0.05,1844.3,0.75743,0.30155
10,11,720,0.08,0.05,1778.7,0.68264,0.37051
10,11,720,0.09,0.05,1778.6,0.68264,0.37051
10,11,720,0.1,0.05,1778.6,0.68264,0.37051
10,11,720,0.11,0.05,1778.6,0.68333,0.36988
10,11,720,0.12,0.05,1778.6,0.68478,0.36854
10,11,720,0.13,0.05,1778.6,0.68503,0.36831
10,11,720,0.14,0.05,1778.6,0.68636,0.36709
10,11,720,0.17,0.05,1778.6,0.68835,0.36525
10,11,720,0.18,0.05,1778.6,0.6887,0.36492
10,11,720,0.2,0.05,1778.5,0.68809,0.36549
10,12,60,0.01,0.05,2948.2,1.0882,-0.0034935
10,12,60,0.02,0.05,2989,1.1027,-0.016812
10,12,60,0.03,0.05,3021,1.1174,-0.030406
10,12,60,0.04,0.05,3069.2,1.1325,-0.044282
10,12,60,0.05,0.05,3114.3,1.1478,-0.058451
10,12,60,0.06,0.05,1953.4,0.75478,0.30399
10,12,60,0.07,0.05,1895.2,0.70298,0.35175
10,12,60,0.09,0.05,1903.3,0.71286,0.34265
10,12,60,0.1,0.05,1905.5,0.71506,0.34062
10,12,60,0.14,0.05,1909.9,0.71445,0.34118
10,12,60,0.15,0.05,1910.7,0.71445,0.34118
10,12,60,0.16,0.05,1911.5,0.71445,0.34118
10,12,60,0.18,0.05,1912.6,0.71445,0.34118
10,12,60,0.19,0.05,1913.1,0.71445,0.34118
10,12,60,0.2,0.05,1913.5,0.71445,0.34118
10,12,120,0.01,0.05,2933.2,1.0882,-0.0034935
10,12,120,0.03,0.05,2961.2,1.1174,-0.030406
10,12,120,0.04,0.05,2972.6,1.1325,-0.044282
10,12,120,0.05,0.05,3056.3,1.1478,-0.058451
10,12,120,0.06,0.05,1983,0.75478,0.30399
10,12,120,0.07,0.05,1893.4,0.70298,0.35175
10,12,120,0.09,0.05,1902.3,0.71286,0.34265
10,12,120,0.1,0.05,1904.4,0.71506,0.34062
10,12,120,0.11,0.05,1906.5,0.71445,0.34118
10,12,120,0.12,0.05,1907.4,0.71445,0.34118
10,12,120,0.13,0.05,1908.2,0.71445,0.34118
10,12,120,0.14,0.05,1909,0.71445,0.34118
10,12,120,0.15,0.05,1909.8,0.71445,0.34118
10,12,120,0.16,0.05,1910.5,0.71445,0.34118
10,12,120,0.17,0.05,1911.1,0.71445,0.34118
10,12,120,0.18,0.05,1911.7,0.71445,0.34118
10,12,120,0.19,0.05,1912.2,0.71445,0.34118
10,12,180,0.01,0.05,2913.6,1.0882,-0.0034928
10,12,180,0.02,0.05,2898.9,1.1027,-0.016806
10,12,180,0.04,0.05,2884.4,1.1339,-0.045596
