i,j,delta,beta,priority,integral,max_delta,pi,L_i,v_i,w_i,q_max_i,rho_max_i,L_j,v_j,w_j,q_max_j,rho_max_j
2,9,180,0.08,0.05,2796.65,1.35706,-0.251395,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,180,0.09,0.05,1868.27,1.31711,-0.21455,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,180,0.1,0.05,857.905,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,180,0.11,0.05,837.808,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,180,0.12,0.05,818.599,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,180,0.13,0.05,795.863,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,180,0.14,0.05,774.31,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,180,0.15,0.05,763.256,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,180,0.16,0.05,752.525,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,180,0.17,0.05,741.943,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,180,0.18,0.05,731.518,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,180,0.19,0.05,721.483,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,180,0.2,0.05,711.906,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,240,0.01,0.05,3153.54,1.16056,-0.070193,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,240,0.02,0.05,3304.06,1.23948,-0.142965,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,240,0.04,0.05,3568.43,1.4025,-0.293298,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,240,0.05,0.05,3651.85,1.45899,-0.345382,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,240,0.06,0.05,3414.64,1.42501,-0.314051,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,240,0.07,0.05,3123.51,1.39096,-0.282656,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,240,0.08,0.05,2744.61,1.35706,-0.251395,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,240,0.09,0.05,1819,1.29766,-0.196622,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,240,0.1,0.05,831.735,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,240,0.11,0.05,807.31,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,240,0.12,0.05,784.113,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,240,0.15,0.05,728.707,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,240,0.17,0.05,698.344,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,240,0.18,0.05,681.326,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,240,0.19,0.05,663.773,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,240,0.2,0.05,645.949,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,300,0.01,0.05,3141.22,1.16056,-0.070193,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,300,0.02,0.05,3286.47,1.23948,-0.142965,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,300,0.03,0.05,3408.67,1.32011,-0.217316,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,300,0.04,0.05,3524.23,1.4025,-0.293298,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,300,0.06,0.05,3373.15,1.42501,-0.314051,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,300,0.08,0.05,2709.96,1.35706,-0.251395,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,300,0.1,0.05,819.071,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,300,0.12,0.05,766.116,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,300,0.13,0.05,740.025,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,300,0.14,0.05,714.372,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,300,0.15,0.05,689.582,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,300,0.16,0.05,665.835,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,300,0.17,0.05,642.223,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,300,0.18,0.05,620.017,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,300,0.19,0.05,601.979,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,360,0.02,0.05,3275.03,1.23948,-0.142965,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,360,0.03,0.05,3393.01,1.32011,-0.217316,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,360,0.04,0.05,3498.55,1.4025,-0.293298,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,360,0.05,0.05,3539.02,1.45899,-0.345382,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,360,0.06,0.05,3336.98,1.42501,-0.314051,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,360,0.09,0.05,1659.36,1.1876,-0.095127,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,360,0.1,0.05,779.146,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,360,0.11,0.05,754.946,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,360,0.12,0.05,734.48,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,360,0.13,0.05,715.198,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,360,0.15,0.05,675.447,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,360,0.16,0.05,654.04,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,360,0.17,0.05,636.763,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,360,0.19,0.05,612.404,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,360,0.2,0.05,604.08,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,420,0.08,0.05,2516.46,1.35706,-0.251395,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,420,0.09,0.05,1559.71,1.11902,-0.0318875,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,420,0.1,0.05,756.262,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,420,0.11,0.05,731.892,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,420,0.12,0.05,710.198,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,420,0.15,0.05,642.466,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,420,0.18,0.05,600.952,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,420,0.19,0.05,592.958,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,420,0.2,0.05,586.051,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,480,0.02,0.05,3249.62,1.24051,-0.143916,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,480,0.04,0.05,3452.33,1.4033,-0.294033,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,480,0.05,0.05,3463.18,1.45898,-0.345377,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,480,0.06,0.05,3220.73,1.42501,-0.314051,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,480,0.08,0.05,2486.02,1.35706,-0.251395,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,480,0.09,0.05,1547.06,1.05072,0.031096,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,480,0.11,0.05,736.414,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,480,0.12,0.05,717.798,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,480,0.14,0.05,664.041,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,480,0.15,0.05,630.572,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,480,0.16,0.05,600.641,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,480,0.17,0.05,588.647,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,480,0.18,0.05,579.78,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,480,0.2,0.05,565.718,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,540,0.01,0.05,3111.5,1.16056,-0.070193,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,540,0.02,0.05,3237.73,1.23948,-0.142965,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,540,0.03,0.05,3346.08,1.32011,-0.217316,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,540,0.05,0.05,3424.82,1.45854,-0.344968,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,540,0.06,0.05,3141.23,1.42501,-0.314051,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,540,0.08,0.05,2405.16,1.35706,-0.251395,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,540,0.1,0.05,739.799,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,540,0.11,0.05,720.25,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,540,0.12,0.05,701.984,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,540,0.13,0.05,682.9,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,540,0.14,0.05,661.18,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,540,0.15,0.05,641.642,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,540,0.16,0.05,625.074,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,540,0.17,0.05,616.83,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,540,0.18,0.05,610.201,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,540,0.2,0.05,582.393,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,600,0.01,0.05,3104.75,1.16056,-0.070193,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,600,0.03,0.05,3325.52,1.32011,-0.217316,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,600,0.04,0.05,3395.89,1.4025,-0.293298,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,600,0.05,0.05,3378.24,1.45854,-0.344968,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,600,0.08,0.05,2326.59,1.35706,-0.251395,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,600,0.09,0.05,1417.51,1.0306,0.0496477,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,600,0.1,0.05,724.207,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,600,0.11,0.05,706.919,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,600,0.12,0.05,689.507,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,600,0.13,0.05,671.759,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,600,0.14,0.05,650.816,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,600,0.15,0.05,630.902,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,600,0.17,0.05,601.95,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,600,0.18,0.05,595.359,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,600,0.19,0.05,589.445,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,660,0.01,0.05,3099.17,1.16056,-0.070193,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,660,0.02,0.05,3213.44,1.23948,-0.142965,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,660,0.04,0.05,3364.54,1.4025,-0.293298,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,660,0.05,0.05,3323.17,1.45854,-0.344968,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,660,0.08,0.05,2244.8,1.35706,-0.251395,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,660,0.09,0.05,1358.53,1.0306,0.0496477,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,660,0.11,0.05,692.713,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,660,0.12,0.05,677.075,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,660,0.13,0.05,661.131,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,660,0.16,0.05,604.717,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,660,0.17,0.05,589.207,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,660,0.18,0.05,579.69,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,660,0.19,0.05,573.679,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,660,0.2,0.05,568.316,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,720,0.01,0.05,3093.82,1.16056,-0.070193,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,720,0.02,0.05,3202.68,1.23948,-0.142965,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,720,0.03,0.05,3288.74,1.32011,-0.217316,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,720,0.04,0.05,3334.31,1.40293,-0.293688,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,720,0.05,0.05,3270.01,1.45854,-0.344968,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,720,0.08,0.05,2161.93,1.35706,-0.251395,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,720,0.09,0.05,1303.22,1.0306,0.0496477,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,720,0.1,0.05,691.096,0.274842,0.746558,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,720,0.11,0.05,676.998,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,720,0.12,0.05,662.762,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,720,0.13,0.05,647.568,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,720,0.15,0.05,612.343,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,720,0.16,0.05,593.993,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,720,0.18,0.05,564.284,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,720,0.19,0.05,557.736,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,9,720,0.2,0.05,552.342,0.274533,0.746843,0.23,103,28,1874,85,0.41,96,30,1730,76
2,10,60,0.01,0.05,3193.08,1.16602,-0.0752315,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,60,0.03,0.05,3607.6,1.33706,-0.232947,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,60,0.04,0.05,3806.93,1.42537,-0.314385,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,60,0.05,0.05,3975.58,1.48647,-0.370723,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,60,0.06,0.05,3600.08,1.45249,-0.339391,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,60,0.08,0.05,2824.02,1.38454,-0.276735,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,60,0.09,0.05,1801.52,1.29771,-0.196664,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,60,0.1,0.05,751.732,0.237712,0.780798,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,60,0.11,0.05,743.802,0.239207,0.779419,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,60,0.12,0.05,738.298,0.240717,0.778026,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,60,0.13,0.05,733.616,0.240642,0.778096,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,60,0.14,0.05,729.13,0.23729,0.781187,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,60,0.15,0.05,724.791,0.234888,0.783401,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,60,0.16,0.05,720.693,0.236759,0.781677,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,60,0.17,0.05,716.842,0.238774,0.779818,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,60,0.18,0.05,713.233,0.240831,0.777922,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,60,0.2,0.05,706.648,0.234334,0.783912,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,120,0.01,0.05,3187.45,1.16647,-0.0756452,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,120,0.02,0.05,3383.22,1.25103,-0.153615,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,120,0.03,0.05,3563.26,1.33745,-0.233308,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,120,0.04,0.05,3743.98,1.42577,-0.31475,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,120,0.05,0.05,3886.98,1.48647,-0.370723,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,120,0.06,0.05,3547.57,1.45249,-0.339391,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,120,0.07,0.05,3208.24,1.41844,-0.307996,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,120,0.11,0.05,729.921,0.236916,0.781532,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,120,0.12,0.05,721.71,0.232811,0.785317,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,120,0.13,0.05,714.04,0.234221,0.784017,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,120,0.14,0.05,706.701,0.236594,0.781829,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,120,0.15,0.05,700.732,0.235392,0.782937,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,120,0.17,0.05,689.589,0.236156,0.782232,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,120,0.19,0.05,679.377,0.23497,0.783326,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,120,0.2,0.05,674.498,0.233294,0.784871,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,180,0.01,0.05,3180.09,1.16611,-0.0753075,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,180,0.02,0.05,3356.83,1.25069,-0.153303,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,180,0.03,0.05,3520.64,1.33711,-0.232992,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,180,0.04,0.05,3682.85,1.42542,-0.31443,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,180,0.06,0.05,3511.16,1.45249,-0.339391,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,180,0.1,0.05,726.012,0.235785,0.782574,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,180,0.11,0.05,710.097,0.237305,0.781173,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,180,0.12,0.05,695.227,0.235732,0.782623,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,180,0.13,0.05,677.628,0.232811,0.785317,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,180,0.14,0.05,657.835,0.234602,0.783665,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,180,0.15,0.05,648.454,0.234882,0.783407,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,180,0.16,0.05,639.375,0.232811,0.785317,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,180,0.17,0.05,630.441,0.234185,0.78405,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,180,0.18,0.05,621.639,0.234273,0.783969,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,180,0.2,0.05,605.065,0.233294,0.784871,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,240,0.01,0.05,3167.16,1.16611,-0.0753075,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,240,0.02,0.05,3330.04,1.25069,-0.153303,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,240,0.03,0.05,3477.15,1.33711,-0.232992,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,240,0.04,0.05,3620.15,1.42542,-0.31443,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,240,0.05,0.05,3706.7,1.48647,-0.370723,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,240,0.08,0.05,2714.39,1.38454,-0.276735,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,240,0.09,0.05,1694.87,1.26098,-0.162793,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,240,0.1,0.05,704.566,0.232811,0.785317,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,240,0.11,0.05,685.379,0.235249,0.783069,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,240,0.12,0.05,666.07,0.232811,0.785317,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,240,0.13,0.05,647.936,0.232811,0.785317,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,240,0.14,0.05,630.998,0.232811,0.785317,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,240,0.17,0.05,595.518,0.232811,0.785317,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,240,0.18,0.05,581.55,0.232811,0.785317,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,240,0.19,0.05,566.55,0.232811,0.785317,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,240,0.2,0.05,551.278,0.233294,0.784871,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,300,0.01,0.05,3154.61,1.16611,-0.0753075,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,300,0.02,0.05,3311.72,1.25069,-0.153303,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,300,0.03,0.05,3446.4,1.33711,-0.232992,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,300,0.04,0.05,3574.08,1.42542,-0.31443,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,300,0.05,0.05,3635.4,1.48647,-0.370723,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,300,0.06,0.05,3411.78,1.45249,-0.339391,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,300,0.07,0.05,3120.45,1.41844,-0.307996,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,300,0.09,0.05,1646.44,1.219,-0.124087,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,300,0.1,0.05,694.075,0.237256,0.781218,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,300,0.11,0.05,673.266,0.234582,0.783684,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,300,0.12,0.05,652.235,0.232811,0.785317,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,300,0.13,0.05,630.315,0.232811,0.785317,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,300,0.14,0.05,610.23,0.232811,0.785317,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,300,0.15,0.05,589.165,0.232811,0.785317,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,300,0.16,0.05,568.555,0.232811,0.785317,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,300,0.17,0.05,548.271,0.232811,0.785317,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,300,0.2,0.05,499.363,0.233294,0.784871,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,360,0.04,0.05,3547.27,1.42542,-0.31443,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,360,0.06,0.05,3374.59,1.45249,-0.339391,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,360,0.08,0.05,2589.17,1.38454,-0.276735,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,360,0.09,0.05,1544.87,1.15233,-0.0626069,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,360,0.1,0.05,659.466,0.240245,0.778461,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,360,0.13,0.05,607.361,0.2363,0.7821,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,360,0.15,0.05,574.824,0.239707,0.778958,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,360,0.16,0.05,556.509,0.241802,0.777025,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,360,0.17,0.05,540.606,0.237226,0.781246,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,360,0.19,0.05,518.709,0.236066,0.782316,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,360,0.2,0.05,511.5,0.24095,0.777811,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,420,0.01,0.05,3135.93,1.1664,-0.0755777,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,420,0.02,0.05,3285.89,1.25193,-0.154445,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,420,0.03,0.05,3415.04,1.33836,-0.234148,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,420,0.04,0.05,3519.35,1.42665,-0.315562,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,420,0.05,0.05,3548.7,1.48647,-0.370723,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,420,0.06,0.05,3325.59,1.45249,-0.339391,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,420,0.07,0.05,2983.81,1.41844,-0.307996,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,420,0.08,0.05,2497.13,1.38454,-0.276735,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,420,0.09,0.05,1449.48,1.08403,0.000376135,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,420,0.1,0.05,640.416,0.247411,0.771853,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,420,0.11,0.05,620.686,0.248412,0.770931,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,420,0.13,0.05,585.569,0.242067,0.776781,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,420,0.14,0.05,566.557,0.243855,0.775133,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,420,0.15,0.05,546.417,0.248301,0.771033,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,420,0.16,0.05,528.015,0.247249,0.772003,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,420,0.17,0.05,517.246,0.240605,0.778129,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,420,0.18,0.05,508.976,0.242806,0.7761,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,480,0.01,0.05,3130.54,1.16716,-0.0762786,0.23,103,28,1874,85,0.2,103,33,1846,74
2,10,480,0.02,0.05,3275.41,1.25165,-0.154194,0.23,103,28,1874,85,0.2,103,33,1846,74
