rho0;rho1;rho2;rho3;rho4;rho5;rho6;rho7;rho8;rho9;rho10;rho11;rho12
1.543351548269581;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.3621347473963255;1.9198696796107104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.7961972292641692;2.470030331566246;1.6155766094763329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0259407874872593;2.8757693468184935;2.3346022089474197;0.855989664485917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.147198068401705;3.062576815283262;2.7899961239859867;1.6394109200390792;0.8445108758816996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.210807353258829;3.167842383776011;3.019373666499217;2.2490316813895497;1.628751340902869;0.7794320807868732;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.243807547313203;3.221289145330724;3.1443105772795255;2.6571861282326346;2.2407137457891535;1.5633020072380164;0.37797318418572473;0.0;0.0;0.0;0.0;0.0;0.0
3.26050983614171;3.2493011671205227;3.2090882938585565;2.9152819011329933;2.651601249540864;2.1885117659366466;0.9509999995821479;0.1819870886820156;0.0;0.0;0.0;0.0;0.0
3.2686495760205982;3.2632443181976036;3.2429275581231196;3.070950926085324;2.9117459536978494;2.6159151423813993;1.5466342365639332;0.5589928268443761;0.11836558613464428;0.0;0.0;0.0;0.0
3.272242898743177;3.269968250030556;3.260024178120439;3.1620702321547323;3.068815993505415;2.8889489556931767;2.0578832905311417;1.0552273139998805;0.4049524093604861;0.14677332680695887;0.0;0.0;0.0
3.2734222312998837;3.2727978251199277;3.268392147129769;3.213969699410225;3.1608196963874042;3.0549552719535757;2.4512066437381024;1.5770700921075202;0.8278954367682221;0.43894691634289545;0.059990685163161764;0.0;0.0
3.273365355963417;3.2735745622761536;3.2720995395561276;3.2428046382739755;3.213256959906088;3.1526616851855143;2.7324444123937317;2.0563606574151163;1.3151635052815867;0.837599308167182;0.214881525685037;0.03238490865726237;0.0
3.272652097018827;3.2733143177083774;3.273340775995365;3.258326113747544;3.242408405039157;3.2085874315674054;2.923357475883185;2.4580439711979722;1.7972429538237198;1.2701697110882977;0.4694050637630565;0.1307327422275114;0.0
3.271590321094696;3.272490540763647;3.2733185112604004;3.2662814131895477;3.258112657883639;3.2398021293056707;3.047911750645857;2.7731224723870738;2.2270322334167294;1.6817026371339512;0.7967017251698019;0.3128738133802034;0.0
3.270343494716036;3.2713707022865703;3.2726217713815964;3.2700099167970467;3.2661718704938747;3.2567016314878456;3.126616069154873;3.0081366608963798;2.5822128766494736;2.037453556226293;1.1584282883932437;0.5724199407436648;0.0
3.2689528756096986;3.2700928957676685;3.2715689926496707;3.271393769791947;3.2699584487431728;3.2654420850507577;3.1749785778702275;3.1765947708318163;2.8592364761596563;2.324707019225693;1.5177124256424663;0.8857660616407452;0.0
3.2674859075413973;3.268674754749904;3.2703268522996196;3.2714866090632717;3.2713745221916763;3.2696104135482376;3.2038993060327714;3.2934682620292666;3.065648375133419;2.544537708271356;1.8475554539721186;1.2222687316121106;0.0
3.265932863475988;3.2671958747683076;3.2689366068125225;3.2708721288849993;3.271485105982618;3.2712385783356406;3.220680590251511;3.3723227744024085;3.21382391132584;2.705839138548605;2.13243312140395;1.553412671190039;0.0
