i;j;delta;beta;priority;L_x;v_x;w_x;q_max_x;rho_max_x;L_y;v_y;w_y;q_max_y;rho_max_y;integ_pred;pi_pred
2;13;660;0,03;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;57,5407;86,4767
2;13;660;0,04;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,374;95,6531
2;13;660;0,05;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,3261;97,7218
2;13;660;0,06;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,2894;99,4855
2;13;660;0,07;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,2963;100,049
2;13;660;0,08;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,2992;100,593
2;13;660;0,09;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,3022;101,138
2;13;660;0,1;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,3052;101,682
2;13;660;0,11;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,3081;102,226
2;13;660;0,12;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,3111;102,771
2;13;660;0,13;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,3116;103,074
2;13;660;0,14;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,3111;103,062
2;13;660;0,15;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,3171;103,058
2;13;660;0,16;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,3298;103,118
2;13;660;0,17;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,342;103,183
2;13;660;0,18;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,3526;103,279
2;13;660;0,19;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,3622;103,48
2;13;660;0,2;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,3719;103,68
2;13;720;0,01;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;557,143;14,8165
2;13;720;0,02;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;238,187;29,9244
2;13;720;0,03;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;54,4135;87,2928
2;13;720;0,04;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,371;95,7508
2;13;720;0,05;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,3232;97,8195
2;13;720;0,06;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,2903;99,4795
2;13;720;0,07;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,2964;100,039
2;13;720;0,08;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,2994;100,584
2;13;720;0,09;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,3024;101,128
2;13;720;0,1;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,3053;101,672
2;13;720;0,11;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,3083;102,217
2;13;720;0,12;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,3112;102,761
2;13;720;0,13;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,3126;103,144
2;13;720;0,14;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,312;103,143
2;13;720;0,15;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,3176;103,135
2;13;720;0,16;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,3303;103,195
2;13;720;0,17;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,3425;103,26
2;13;720;0,18;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,3532;103,353
2;13;720;0,19;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,3628;103,553
2;13;720;0,2;0,05;0,23;103;37;1976;73;0,51;103;29;1805;80;14,3725;103,754
3;4;60;0,01;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;5274,82;-2,57282
3;4;60;0,02;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;5228,84;-2,5043
3;4;60;0,03;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;5182,61;-2,43398
3;4;60;0,04;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;5136,39;-2,36365
3;4;60;0,05;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;5090,16;-2,29332
3;4;60;0,06;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;5043,94;-2,223
3;4;60;0,07;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4997,71;-2,15267
3;4;60;0,08;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4951,49;-2,08234
3;4;60;0,09;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4905,26;-2,01202
3;4;60;0,1;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4859,04;-1,94169
3;4;60;0,11;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4838,81;-1,88071
3;4;60;0,12;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4851,17;-1,83143
3;4;60;0,13;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4863,54;-1,78216
3;4;60;0,14;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4875,9;-1,73289
3;4;60;0,15;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4480,99;-1,44105
3;4;60;0,16;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;3741,79;-0,978043
3;4;60;0,17;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;3094,68;-0,751004
3;4;60;0,18;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;2549,39;-0,542333
3;4;60;0,19;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;2041,89;4,23299
3;4;60;0,2;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;1703,31;48,483
3;4;120;0,01;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;5237,58;-2,5644
3;4;120;0,02;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;5152,25;-2,48519
3;4;120;0,03;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;5106,02;-2,41487
3;4;120;0,04;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;5059,8;-2,34454
3;4;120;0,05;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;5013,57;-2,27421
3;4;120;0,06;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4967,35;-2,20388
3;4;120;0,07;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4921,12;-2,13356
3;4;120;0,08;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4874,9;-2,06323
3;4;120;0,09;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4828,67;-1,9929
3;4;120;0,1;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4782,45;-1,92258
3;4;120;0,11;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4758,93;-1,86041
3;4;120;0,12;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4771,3;-1,81114
3;4;120;0,13;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4783,66;-1,76187
3;4;120;0,14;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4796,03;-1,7126
3;4;120;0,15;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4422,99;-1,43351
3;4;120;0,16;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;3683,67;-0,969989
3;4;120;0,17;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;3048,78;-0,744685
3;4;120;0,18;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;2503,49;-0,512127
3;4;120;0,19;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;2000,76;4,91122
3;4;120;0,2;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;1667,31;49,1538
3;4;180;0,01;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;5225,38;-2,56499
3;4;180;0,02;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;5075,65;-2,46608
3;4;180;0,03;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;5029,43;-2,39575
3;4;180;0,04;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4983,2;-2,32543
3;4;180;0,05;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4936,98;-2,2551
3;4;180;0,06;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4890,75;-2,18477
3;4;180;0,07;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4844,53;-2,11445
3;4;180;0,08;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4798,3;-2,04412
3;4;180;0,09;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4752,08;-1,97379
3;4;180;0,1;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4705,85;-1,90346
3;4;180;0,11;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4679,05;-1,84012
3;4;180;0,12;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4691,42;-1,79085
3;4;180;0,13;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4703,79;-1,74158
3;4;180;0,14;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4716,15;-1,6923
3;4;180;0,15;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4364,99;-1,42597
3;4;180;0,16;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;3625,55;-0,961935
3;4;180;0,17;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;3002,89;-0,738365
3;4;180;0,18;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;2457,6;-0,45859
3;4;180;0,19;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;1959,63;5,58944
3;4;180;0,2;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;1631,3;49,8246
3;4;240;0,01;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;5213,18;-2,56557
3;4;240;0,02;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4999,06;-2,44697
3;4;240;0,03;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4952,84;-2,37664
3;4;240;0,04;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4906,61;-2,30631
3;4;240;0,05;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4860,39;-2,23599
3;4;240;0,06;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4814,16;-2,16566
3;4;240;0,07;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4767,94;-2,09533
3;4;240;0,08;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4721,71;-2,02501
3;4;240;0,09;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4675,49;-1,95468
3;4;240;0,1;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4629,26;-1,88435
3;4;240;0,11;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4599,18;-1,81983
3;4;240;0,12;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4611,54;-1,77055
3;4;240;0,13;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4623,91;-1,72128
3;4;240;0,14;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4636,27;-1,67201
3;4;240;0,15;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4306,98;-1,41843
3;4;240;0,16;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;3569,49;-0,953958
3;4;240;0,17;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;2956,99;-0,732045
3;4;240;0,18;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;2411,7;-0,405052
3;4;240;0,19;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;1918,49;6,3494
3;4;240;0,2;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;1595,3;50,4954
3;4;300;0,01;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;5200,98;-2,56616
3;4;300;0,02;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4922,31;-2,42664
3;4;300;0,03;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4876,25;-2,35753
3;4;300;0,04;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4830,02;-2,2872
3;4;300;0,05;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4783,8;-2,21687
3;4;300;0,06;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4737,57;-2,14655
3;4;300;0,07;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4691,35;-2,07622
3;4;300;0,08;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4645,12;-2,00589
3;4;300;0,09;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4598,9;-1,93557
3;4;300;0,1;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4552,67;-1,86524
3;4;300;0,11;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4519,3;-1,79953
3;4;300;0,12;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4531,67;-1,75026
3;4;300;0,13;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4544,03;-1,70099
3;4;300;0,14;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4556,4;-1,65172
3;4;300;0,15;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4248,98;-1,41089
3;4;300;0,16;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;3521,65;-0,946287
3;4;300;0,17;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;2911,09;-0,725725
3;4;300;0,18;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;2365,8;-0,351514
3;4;300;0,19;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;1874,83;7,73269
3;4;300;0,2;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;1559,3;51,1662
3;4;360;0,01;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;5188,78;-2,56674
3;4;360;0,02;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4845,22;-2,40389
3;4;360;0,03;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4799,65;-2,33841
3;4;360;0,04;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4753,43;-2,26809
3;4;360;0,05;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4707,2;-2,19776
3;4;360;0,06;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4660,98;-2,12743
3;4;360;0,07;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4614,75;-2,05711
3;4;360;0,08;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4568,53;-1,98678
3;4;360;0,09;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4522,3;-1,91645
3;4;360;0,1;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4476,08;-1,84613
3;4;360;0,11;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4439,43;-1,77924
3;4;360;0,12;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4451,79;-1,72997
3;4;360;0,13;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4464,16;-1,6807
3;4;360;0,14;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4476,52;-1,63142
3;4;360;0,15;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4190,98;-1,40335
3;4;360;0,16;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;3473,81;-0,938617
3;4;360;0,17;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;2865,2;-0,719406
3;4;360;0,18;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;2319,9;-0,297975
3;4;360;0,19;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;1831,16;9,1164
3;4;360;0,2;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;1523,3;51,837
3;4;420;0,01;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;5176,59;-2,56733
3;4;420;0,02;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4803,16;-2,39374
3;4;420;0,03;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4723,06;-2,3193
3;4;420;0,04;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4676,84;-2,24897
3;4;420;0,05;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4630,61;-2,17865
3;4;420;0,06;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4584,39;-2,10832
3;4;420;0,07;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4538,16;-2,03799
3;4;420;0,08;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4491,94;-1,96767
3;4;420;0,09;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4445,71;-1,89734
3;4;420;0,1;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4399,49;-1,82701
3;4;420;0,11;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4359,55;-1,75895
3;4;420;0,12;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4371,92;-1,70967
3;4;420;0,13;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4384,28;-1,6604
3;4;420;0,14;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4396,65;-1,61113
3;4;420;0,15;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4132,97;-1,39582
3;4;420;0,16;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;3425,97;-0,930945
3;4;420;0,17;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;2819,3;-0,713086
3;4;420;0,18;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;2274;-0,244424
3;4;420;0,19;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;1787,48;10,5001
3;4;420;0,2;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;1487,34;52,5031
3;4;480;0,01;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;5164,39;-2,56791
3;4;480;0,02;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4790,96;-2,39433
3;4;480;0,03;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4646,47;-2,30019
3;4;480;0,04;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4600,24;-2,22986
3;4;480;0,05;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4554,02;-2,15953
3;4;480;0,06;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4507,79;-2,08921
3;4;480;0,07;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4461,57;-2,01888
3;4;480;0,08;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4415,34;-1,94855
3;4;480;0,09;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4369,12;-1,87823
3;4;480;0,1;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4322,9;-1,8079
3;4;480;0,11;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4279,67;-1,73865
3;4;480;0,12;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4292,04;-1,68938
3;4;480;0,13;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4304,4;-1,64011
3;4;480;0,14;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4316,77;-1,59084
3;4;480;0,15;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4074,97;-1,38828
3;4;480;0,16;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;3378,12;-0,923274
3;4;480;0,17;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;2773,4;-0,706766
3;4;480;0,18;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;2228,1;-0,172396
3;4;480;0,19;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;1743,81;11,8838
3;4;480;0,2;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;1455,84;52,6076
3;4;540;0,01;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;5152,19;-2,56849
3;4;540;0,02;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4778,77;-2,39491
3;4;540;0,03;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4569,79;-2,28046
3;4;540;0,04;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4523,65;-2,21075
3;4;540;0,05;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4477,43;-2,14042
3;4;540;0,06;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4431,2;-2,0701
3;4;540;0,07;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4384,98;-1,99977
3;4;540;0,08;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4338,75;-1,92944
3;4;540;0,09;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4292,53;-1,85911
3;4;540;0,1;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4246,3;-1,78879
3;4;540;0,11;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4200,08;-1,71846
3;4;540;0,12;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4212,16;-1,66909
3;4;540;0,13;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4224,53;-1,61982
3;4;540;0,14;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4236,89;-1,57054
3;4;540;0,15;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4016,96;-1,38074
3;4;540;0,16;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;3330,28;-0,915604
3;4;540;0,17;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;2727,51;-0,700446
3;4;540;0,18;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;2182,21;-0,100371
3;4;540;0,19;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;1700,14;13,2675
3;4;540;0,2;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;1424,34;52,7121
3;4;600;0,01;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;5139,99;-2,56908
3;4;600;0,02;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4766,57;-2,3955
3;4;600;0,03;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4492,71;-2,25772
3;4;600;0,04;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4447,06;-2,19164
3;4;600;0,05;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4400,84;-2,12131
3;4;600;0,06;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4354,61;-2,05098
3;4;600;0,07;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4308,39;-1,98066
3;4;600;0,08;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4262,16;-1,91033
3;4;600;0,09;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4215,94;-1,84
3;4;600;0,1;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4169,71;-1,76967
3;4;600;0,11;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4123,49;-1,69935
3;4;600;0,12;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4132,29;-1,6488
3;4;600;0,13;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4144,65;-1,59952
3;4;600;0,14;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4157,02;-1,55025
3;4;600;0,15;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;3960,93;-1,37347
3;4;600;0,16;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;3282,44;-0,907933
3;4;600;0,17;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;2681,61;-0,694127
3;4;600;0,18;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;2136,31;-0,028342
3;4;600;0,19;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;1656,46;14,6512
3;4;600;0,2;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;1392,83;52,8166
3;4;660;0,01;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;5127,79;-2,56966
3;4;660;0,02;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4754,37;-2,39608
3;4;660;0,03;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4415,62;-2,23497
3;4;660;0,04;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4370,47;-2,17252
3;4;660;0,05;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4324,24;-2,1022
3;4;660;0,06;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4278,02;-2,03187
3;4;660;0,07;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4231,79;-1,96154
3;4;660;0,08;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4185,57;-1,89122
3;4;660;0,09;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4139,34;-1,82089
3;4;660;0,1;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4093,12;-1,75056
3;4;660;0,11;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4046,89;-1,68024
3;4;660;0,12;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4052,41;-1,6285
3;4;660;0,13;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4064,77;-1,57923
3;4;660;0,14;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4077,14;-1,52996
3;4;660;0,15;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;3913,45;-1,36736
3;4;660;0,16;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;3234,6;-0,900262
3;4;660;0,17;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;2635,71;-0,687807
3;4;660;0,18;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;2090,41;0,0436857
3;4;660;0,19;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;1612,79;16,0349
3;4;660;0,2;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;1361,18;52,9244
3;4;720;0,01;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;5115,59;-2,57025
3;4;720;0,02;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4742,17;-2,39666
3;4;720;0,03;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4368,75;-2,22308
3;4;720;0,04;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4293,88;-2,15341
3;4;720;0,05;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4247,65;-2,08308
3;4;720;0,06;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4201,43;-2,01276
3;4;720;0,07;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4155,2;-1,94243
3;4;720;0,08;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4108,98;-1,8721
3;4;720;0,09;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4062,75;-1,80178
3;4;720;0,1;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;4016,53;-1,73145
3;4;720;0,11;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;3970,3;-1,66112
3;4;720;0,12;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;3972,53;-1,60821
3;4;720;0,13;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;3984,9;-1,55894
3;4;720;0,14;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;3997,26;-1,50967
3;4;720;0,15;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;3865,96;-1,36125
3;4;720;0,16;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;3186,76;-0,892591
3;4;720;0,17;0,05;0,34;103;33;1744;70;0,54;103;38;1838;67;2589,81;-0,681487
