i,j,delta,beta,priority,integral,max_delta,pi,L_x,v_x,w_x,q_max_x,rho_max_x,L_y,v_y,w_y,q_max_y,rho_max_y
3,11,180,0.12,0.05,505.419,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,180,0.13,0.05,505.415,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,180,0.14,0.05,505.41,0.207628,-1.06943e-15,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,180,0.15,0.05,505.406,0.207628,-8.02075e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,180,0.16,0.05,505.402,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,180,0.17,0.05,505.397,0.207628,1.33679e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,180,0.18,0.05,505.394,0.207628,-1.33679e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,180,0.19,0.05,505.39,0.207628,6.68395e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,180,0.2,0.05,505.386,0.207628,9.35754e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,240,0.01,0.05,505.497,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,240,0.02,0.05,505.486,0.207628,-6.68395e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,240,0.03,0.05,505.476,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,240,0.04,0.05,505.467,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,240,0.05,0.05,505.458,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,240,0.06,0.05,505.45,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,240,0.07,0.05,505.442,0.207628,4.01037e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,240,0.08,0.05,505.435,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,240,0.09,0.05,505.428,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,240,0.1,0.05,505.423,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,240,0.11,0.05,505.417,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,240,0.12,0.05,505.412,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,240,0.13,0.05,505.407,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,240,0.14,0.05,505.402,0.207628,-1.06943e-15,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,240,0.15,0.05,505.397,0.207628,-8.02075e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,240,0.16,0.05,505.392,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,240,0.17,0.05,505.388,0.207628,1.33679e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,240,0.18,0.05,505.383,0.207628,-1.33679e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,240,0.19,0.05,505.379,0.207628,6.68395e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,240,0.2,0.05,505.375,0.207628,9.35754e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,300,0.01,0.05,505.495,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,300,0.02,0.05,505.484,0.207628,-6.68395e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,300,0.03,0.05,505.473,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,300,0.04,0.05,505.463,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,300,0.05,0.05,505.453,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,300,0.06,0.05,505.444,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,300,0.07,0.05,505.436,0.207628,4.01037e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,300,0.08,0.05,505.429,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,300,0.09,0.05,505.423,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,300,0.1,0.05,505.417,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,300,0.11,0.05,505.411,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,300,0.12,0.05,505.405,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,300,0.13,0.05,505.4,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,300,0.14,0.05,505.394,0.207628,-8.02075e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,300,0.15,0.05,505.389,0.207628,-8.02075e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,300,0.16,0.05,505.384,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,300,0.17,0.05,505.379,0.207628,1.33679e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,300,0.18,0.05,505.375,0.207628,-1.33679e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,300,0.19,0.05,505.37,0.207628,6.68395e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,300,0.2,0.05,505.365,0.207628,9.35754e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,360,0.01,0.05,505.495,0.207627,4.69275e-06,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,360,0.02,0.05,505.484,0.207626,9.38681e-06,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,360,0.03,0.05,505.472,0.207625,1.40822e-05,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,360,0.04,0.05,505.463,0.207625,1.87789e-05,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,360,0.05,0.05,505.454,0.207624,2.34769e-05,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,360,0.06,0.05,505.446,0.207623,2.81762e-05,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,360,0.07,0.05,505.44,0.207622,3.28768e-05,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,360,0.08,0.05,505.434,0.207621,3.75788e-05,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,360,0.09,0.05,505.428,0.20762,4.2282e-05,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,360,0.1,0.05,505.423,0.207619,4.69866e-05,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,360,0.11,0.05,505.417,0.207618,5.16925e-05,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,360,0.12,0.05,505.412,0.207617,5.63997e-05,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,360,0.13,0.05,505.407,0.207616,6.11083e-05,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,360,0.14,0.05,505.402,0.207615,6.58181e-05,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,360,0.15,0.05,505.397,0.207614,7.05293e-05,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,360,0.16,0.05,505.393,0.207613,7.52418e-05,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,360,0.17,0.05,505.388,0.207612,7.99556e-05,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,360,0.18,0.05,505.383,0.207611,8.46707e-05,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,360,0.19,0.05,505.379,0.20761,8.93871e-05,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,360,0.2,0.05,505.375,0.207609,9.41049e-05,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,420,0.01,0.05,505.495,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,420,0.02,0.05,505.483,0.207628,-6.68395e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,420,0.03,0.05,505.472,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,420,0.04,0.05,505.465,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,420,0.05,0.05,505.458,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,420,0.06,0.05,505.452,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,420,0.07,0.05,505.447,0.207628,4.01037e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,420,0.08,0.05,505.441,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,420,0.09,0.05,505.436,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,420,0.1,0.05,505.431,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,420,0.11,0.05,505.426,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,420,0.12,0.05,505.421,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,420,0.13,0.05,505.416,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,420,0.14,0.05,505.411,0.207628,-1.06943e-15,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,420,0.15,0.05,505.406,0.207628,-8.02075e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,420,0.16,0.05,505.402,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,420,0.17,0.05,505.397,0.207628,1.33679e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,420,0.18,0.05,505.393,0.207628,-1.33679e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,420,0.19,0.05,505.388,0.207628,6.68395e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,420,0.2,0.05,505.384,0.207628,9.35754e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,480,0.01,0.05,505.495,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,480,0.02,0.05,505.485,0.207628,-6.68395e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,480,0.03,0.05,505.477,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,480,0.04,0.05,505.471,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,480,0.05,0.05,505.464,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,480,0.06,0.05,505.458,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,480,0.07,0.05,505.452,0.207628,4.01037e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,480,0.08,0.05,505.447,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,480,0.09,0.05,505.441,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,480,0.1,0.05,505.435,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,480,0.11,0.05,505.43,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,480,0.12,0.05,505.425,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,480,0.13,0.05,505.42,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,480,0.14,0.05,505.414,0.207628,-1.06943e-15,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,480,0.15,0.05,505.409,0.207628,-8.02075e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,480,0.16,0.05,505.404,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,480,0.17,0.05,505.399,0.207628,1.33679e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,480,0.18,0.05,505.395,0.207628,-1.33679e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,480,0.19,0.05,505.39,0.207628,6.68395e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,480,0.2,0.05,505.385,0.207628,9.35754e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,540,0.01,0.05,505.494,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,540,0.02,0.05,505.482,0.207628,-6.68395e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,540,0.03,0.05,505.47,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,540,0.04,0.05,505.459,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,540,0.05,0.05,505.448,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,540,0.06,0.05,505.44,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,540,0.07,0.05,505.432,0.207628,4.01037e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,540,0.08,0.05,505.425,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,540,0.09,0.05,505.419,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,540,0.1,0.05,505.412,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,540,0.11,0.05,505.407,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,540,0.12,0.05,505.401,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,540,0.13,0.05,505.396,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,540,0.14,0.05,505.39,0.207628,-1.06943e-15,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,540,0.15,0.05,505.385,0.207628,-8.02075e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,540,0.16,0.05,505.379,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,540,0.17,0.05,505.375,0.207628,1.33679e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,540,0.18,0.05,505.37,0.207628,-1.33679e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,540,0.19,0.05,505.365,0.207628,6.68395e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,540,0.2,0.05,505.361,0.207628,9.35754e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,600,0.01,0.05,505.493,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,600,0.02,0.05,505.479,0.207628,-6.68395e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,600,0.03,0.05,505.466,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,600,0.04,0.05,505.453,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,600,0.05,0.05,505.441,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,600,0.06,0.05,505.431,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,600,0.07,0.05,505.423,0.207628,4.01037e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,600,0.08,0.05,505.416,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,600,0.09,0.05,505.409,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,600,0.1,0.05,505.403,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,600,0.11,0.05,505.397,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,600,0.12,0.05,505.39,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,600,0.13,0.05,505.384,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,600,0.14,0.05,505.379,0.207628,-1.06943e-15,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,600,0.15,0.05,505.373,0.207628,-8.02075e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,600,0.16,0.05,505.368,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,600,0.17,0.05,505.363,0.207628,1.33679e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,600,0.18,0.05,505.358,0.207628,-1.33679e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,600,0.19,0.05,505.352,0.207628,6.68395e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,600,0.2,0.05,505.348,0.207628,9.35754e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,660,0.01,0.05,505.493,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,660,0.02,0.05,505.485,0.207628,-6.68395e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,660,0.03,0.05,505.478,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,660,0.04,0.05,505.472,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,660,0.05,0.05,505.466,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,660,0.06,0.05,505.46,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,660,0.07,0.05,505.455,0.207628,4.01037e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,660,0.08,0.05,505.449,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,660,0.09,0.05,505.443,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,660,0.1,0.05,505.438,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,660,0.11,0.05,505.433,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,660,0.12,0.05,505.428,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,660,0.13,0.05,505.422,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,660,0.14,0.05,505.417,0.207628,-1.06943e-15,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,660,0.15,0.05,505.413,0.207628,-8.02075e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,660,0.16,0.05,505.408,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,660,0.17,0.05,505.403,0.207628,1.33679e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,660,0.18,0.05,505.398,0.207628,-1.33679e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,660,0.19,0.05,505.394,0.207628,6.68395e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,660,0.2,0.05,505.389,0.207628,9.35754e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,720,0.01,0.05,505.492,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,720,0.02,0.05,505.477,0.207628,-6.68395e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,720,0.03,0.05,505.463,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,720,0.04,0.05,505.45,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,720,0.05,0.05,505.439,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,720,0.06,0.05,505.431,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,720,0.07,0.05,505.423,0.207628,4.01037e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,720,0.08,0.05,505.415,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,720,0.09,0.05,505.409,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,720,0.1,0.05,505.402,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,720,0.11,0.05,505.396,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,720,0.12,0.05,505.389,0.207628,-2.67358e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,720,0.13,0.05,505.383,0.207628,0,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,720,0.14,0.05,505.377,0.207628,-1.06943e-15,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,720,0.15,0.05,505.372,0.207628,-8.02075e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,720,0.16,0.05,505.366,0.207628,-5.34716e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,720,0.17,0.05,505.36,0.207628,1.33679e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,720,0.18,0.05,505.355,0.207628,-1.33679e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,720,0.19,0.05,505.349,0.207628,6.68395e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,11,720,0.2,0.05,505.344,0.207628,9.35754e-16,0.34,103,33,1744,70,0.7,103,33,1878,76
3,12,60,0.01,0.05,521.596,0.213,-0.0258689,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,60,0.02,0.05,543.36,0.219505,-0.0572005,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,60,0.03,0.05,566.531,0.225326,-0.0852371,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,60,0.04,0.05,590.036,0.23102,-0.112661,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,60,0.05,0.05,613.295,0.234925,-0.131466,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,60,0.06,0.05,619.292,0.235413,-0.133819,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,60,0.07,0.05,623.889,0.23902,-0.151192,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,60,0.08,0.05,626.821,0.239434,-0.153185,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,60,0.09,0.05,629.74,0.239554,-0.153765,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,60,0.1,0.05,632.918,0.239555,-0.153769,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,60,0.11,0.05,634.781,0.239566,-0.153821,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,60,0.12,0.05,636.242,0.239569,-0.153834,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,60,0.13,0.05,637.417,0.239569,-0.153834,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,60,0.14,0.05,638.155,0.239568,-0.153831,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,60,0.15,0.05,638.814,0.239569,-0.153834,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,60,0.16,0.05,639.395,0.239569,-0.153834,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,60,0.17,0.05,639.937,0.239566,-0.153822,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,60,0.18,0.05,640.339,0.239569,-0.153834,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,60,0.19,0.05,640.722,0.239569,-0.153834,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,60,0.2,0.05,641.012,0.239569,-0.153834,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,120,0.01,0.05,521.791,0.212949,-0.0256267,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,120,0.02,0.05,543.463,0.219505,-0.0572013,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,120,0.03,0.05,566.559,0.225226,-0.0847528,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,120,0.04,0.05,589.758,0.229627,-0.105952,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,120,0.05,0.05,610.902,0.233965,-0.126846,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,120,0.06,0.05,616.694,0.237609,-0.144395,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,120,0.07,0.05,622.841,0.23902,-0.151193,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,120,0.08,0.05,625.834,0.239435,-0.153188,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,120,0.09,0.05,628.742,0.239556,-0.153774,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,120,0.1,0.05,631.95,0.239556,-0.153774,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,120,0.11,0.05,633.825,0.239561,-0.153797,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,120,0.12,0.05,635.35,0.239569,-0.153834,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,120,0.13,0.05,636.501,0.239569,-0.153834,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,120,0.14,0.05,637.351,0.239563,-0.153807,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,120,0.15,0.05,638.004,0.239569,-0.153834,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,120,0.16,0.05,638.525,0.239569,-0.153834,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,120,0.17,0.05,638.909,0.239564,-0.15381,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,120,0.18,0.05,639.42,0.239569,-0.153834,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,120,0.19,0.05,639.844,0.239569,-0.153834,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,120,0.2,0.05,640.159,0.239569,-0.153834,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,180,0.01,0.05,521.968,0.212973,-0.0257394,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,180,0.02,0.05,543.639,0.219505,-0.0572005,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,180,0.03,0.05,566.719,0.225259,-0.0849128,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,180,0.04,0.05,589.716,0.229512,-0.105397,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,180,0.05,0.05,608.997,0.233854,-0.126309,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,180,0.06,0.05,614.017,0.23822,-0.147339,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,180,0.07,0.05,620.087,0.23903,-0.151238,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,180,0.08,0.05,624.903,0.239404,-0.153039,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,180,0.09,0.05,627.695,0.239555,-0.153769,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,180,0.1,0.05,630.834,0.239556,-0.153774,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,180,0.11,0.05,632.975,0.239567,-0.153825,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,180,0.12,0.05,634.37,0.239568,-0.153831,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,180,0.13,0.05,635.585,0.239569,-0.153834,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,180,0.14,0.05,636.427,0.239569,-0.153834,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,180,0.15,0.05,637.198,0.239569,-0.153834,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,180,0.16,0.05,637.726,0.239569,-0.153834,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,180,0.17,0.05,638.158,0.239565,-0.153814,0.34,103,33,1744,70,0.53,104,34,1775,70
3,12,180,0.18,0.05,638.558,0.239569,-0.153834,0.34,103,33,1744,70,0.53,104,34,1775,70
